Phylum,Class,COI sample,COI reads
Bigyra,Bigyra,CN19_Nisk_Far_60m_2,0.000460771
Bigyra,Bigyra,CN19_Nisk_Far_60m_3,0.000789204
Bigyra,Bigyra,CN19_Nisk_MO_Dawn_100m_1,0.000950202
Bigyra,Bigyra,CN19_Nisk_MO_Dawn_100m_2,0.002419196
Bigyra,Bigyra,CN19_Nisk_MO_Dawn_100m_3,0.000345418
Bigyra,Bigyra,CN19_Nisk_MO_Dawn_26m_1,0.00149089
Bigyra,Bigyra,CN19_Nisk_MO_Dawn_26m_2,0.001094975
Bigyra,Bigyra,CN19_Nisk_MO_Dawn_5m_1,0.002139329
Bigyra,Bigyra,CN19_Nisk_MO_Dawn_5m_2,0.001056201
Bigyra,Bigyra,CN19_Nisk_MO_Night_100m_1,0.000816593
Bigyra,Bigyra,CN19_Nisk_MO_Night_100m_2,0.000459679
Bigyra,Bigyra,CN19_Nisk_MO_Night_100m_3,7.80E-05
Bigyra,Bigyra,CN19_Nisk_MO_Night_5m_1,0.000561819
Bigyra,Bigyra,CN19_Nisk_MO_Night_5m_2,0.000180641
Bigyra,Bigyra,CN19_Nisk_MO_Night_7m_1,0.000166745
Bigyra,Bigyra,CN19_Nisk_PB_Dawn_100m_1,0.002493217
Bigyra,Bigyra,CN19_Nisk_PB_Dawn_100m_2,3.92E-05
Bigyra,Bigyra,CN19_Nisk_PB_Dawn_100m_3,0
Bigyra,Bigyra,CN19_Nisk_PB_Dawn_45m_1,0.001736111
Bigyra,Bigyra,CN19_Nisk_PB_Dawn_45m_2,0.001877727
Bigyra,Bigyra,CN19_Nisk_PB_Dawn_5m_1,0.000147726
Bigyra,Bigyra,CN19_Nisk_PB_Dawn_5m_2,0.000177483
Bigyra,Bigyra,CN19_Nisk_PB_Day_100m_1,0.001558563
Bigyra,Bigyra,CN19_Nisk_PB_Day_100m_2,0.00113568
Bigyra,Bigyra,CN19_Nisk_PB_Day_100m_3,0.000437667
Bigyra,Bigyra,CN19_Nisk_PB_Day_28m_1,0.000835098
Bigyra,Bigyra,CN19_Nisk_PB_Day_28m_2,0.001350233
Bigyra,Bigyra,CN19_Nisk_PB_Day_5m_1,0.000350257
Bigyra,Bigyra,CN19_Nisk_PB_Day_5m_2,0.000339029
Bigyra,Bigyra,CN19_Nisk_PB_Dusk_10m_1,0.000165416
Bigyra,Bigyra,CN19_Nisk_PB_Dusk_10m_2,0.000161966
Bigyra,Bigyra,CN19_Nisk_PB_Dusk_5m_1,0.000375816
Bigyra,Bigyra,CN19_Nisk_PB_Dusk_5m_2,0.000329463
Bigyra,Bigyra,CN19_Nisk_PB_Dusk_70m_1,0.000366028
Bigyra,Bigyra,CN19_Nisk_PB_Dusk_70m_2,0.00027028
Bigyra,Bigyra,CN19_Nisk_PB_Dusk_70m_3,0.000305762
Bigyra,Bigyra,CN19_Nisk_PB_Night_100m_2,0.000119024
Bigyra,Bigyra,CN19_Nisk_PB_Night_100m_3,0.000398298
Bigyra,Bigyra,CN19_Nisk_PB_Night_15m_1,0.000178575
Bigyra,Bigyra,CN19_Nisk_PB_Night_15m_2,0.000306544
Bigyra,Bigyra,CN19_Nisk_PB_Night_5m_1,5.08E-05
Bigyra,Bigyra,CN19_Nisk_PB_Night_5m_2,0.000340856
Bigyra,Bigyra,CN19_Nisk_PS_Dawn_100m_1,0.000719275
Bigyra,Bigyra,CN19_Nisk_PS_Dawn_100m_2,0.000971999
Bigyra,Bigyra,CN19_Nisk_PS_Dawn_100m_3,0
Bigyra,Bigyra,CN19_Nisk_PS_Dawn_10m_1,0.001963906
Bigyra,Bigyra,CN19_Nisk_PS_Dawn_10m_2,0.001029622
Bigyra,Bigyra,CN19_Nisk_PS_Dawn_5m_1,0.002323721
Bigyra,Bigyra,CN19_Nisk_PS_Dusk_10m_1,0.00015497
Bigyra,Bigyra,CN19_Nisk_PS_Dusk_10m_2,0.000418924
Bigyra,Bigyra,CN19_Nisk_PS_Dusk_5m_1,0.000214968
Bigyra,Bigyra,CN19_Nisk_PS_Dusk_5m_2,0.000403687
Bigyra,Bigyra,CN19_Nisk_PS_Dusk_75m_1,0.000480843
Bigyra,Bigyra,CN19_Nisk_PS_Dusk_75m_2,0.000652922
Bigyra,Bigyra,CN19_Nisk_PS_Dusk_75m_3,0.000182073
Bigyra,Bigyra,CN19_Nisk_SM_Dawn_100m_1,0.000274401
Bigyra,Bigyra,CN19_Nisk_SM_Dawn_100m_2,0.000777998
Bigyra,Bigyra,CN19_Nisk_SM_Dawn_100m_3,8.67E-05
Bigyra,Bigyra,CN19_Nisk_SM_Dawn_11m_1,5.83E-05
Bigyra,Bigyra,CN19_Nisk_SM_Dawn_11m_2,6.17E-05
Bigyra,Bigyra,CN19_Nisk_SM_Dawn_5m_1,6.34E-05
Bigyra,Bigyra,CN19_Nisk_SM_Day_100m_1,0.000139868
Bigyra,Bigyra,CN19_Nisk_SM_Day_100m_2,0.000276717
Bigyra,Bigyra,CN19_Nisk_SM_Day_100m_3,0.000369542
Bigyra,Bigyra,CN19_Nisk_SM_Day_10m_1,7.21E-05
Bigyra,Bigyra,CN19_Nisk_SM_Day_10m_2,7.69E-05
Bigyra,Bigyra,CN19_Nisk_SM_Day_5m_1,7.52E-05
Bigyra,Bigyra,CN19_Nisk_SM_Day_5m_2,3.87E-05
Bigyra,Bigyra,CN19_Nisk_SM_Dusk_100m_1,0.000179174
Bigyra,Bigyra,CN19_Nisk_SM_Dusk_100m_2,0
Bigyra,Bigyra,CN19_Nisk_SM_Dusk_100m_3,0.000399912
Bigyra,Bigyra,CN19_Nisk_SM_Dusk_50m_1,0.000714835
Bigyra,Bigyra,CN19_Nisk_SM_Dusk_50m_2,0.000354744
Bigyra,Bigyra,CN19_Nisk_SM_Dusk_5m_1,0.001018776
Bigyra,Bigyra,CN19_Nisk_SM_Dusk_5m_2,0.001137949
Bigyra,Bigyra,CN19_Nisk_SM_Night_100m_1,0.000260037
Bigyra,Bigyra,CN19_Nisk_SM_Night_100m_2,0.000149195
Bigyra,Bigyra,CN19_Nisk_SM_Night_100m_3,0.001352332
Bigyra,Bigyra,CN19_Nisk_SM_Night_23m_1,0.00044046
Bigyra,Bigyra,CN19_Nisk_SM_Night_23m_2,0.000841719
Bigyra,Bigyra,CN19_Nisk_SM_Night_5m_1,0.000399879
Bigyra,Bigyra,CN19_Nisk_SM_Night_5m_2,0.000105748
Bigyra,Bigyra,Lasker18Sc122_17_D0057,6.70E-05
Bigyra,Bigyra,Lasker18Sc122_19_D0058,0.000117718
Bigyra,Bigyra,Lasker18Sc122_3_D0052,0.000480673
Bigyra,Bigyra,Lasker18Sc122_5_D0053,0.003040713
Bigyra,Bigyra,Lasker18Sc123_17_D0068,8.97E-05
Bigyra,Bigyra,Lasker18Sc123_19_D0069,1.92E-05
Bigyra,Bigyra,Lasker18Sc123_3_D0063,0.00039838
Bigyra,Bigyra,Lasker18Sc123_5_D0064,0.000316009
Bigyra,Bigyra,Lasker18Sc124_17_D0078,0
Bigyra,Bigyra,Lasker18Sc124_19_D0079,0.000122589
Bigyra,Bigyra,Lasker18Sc124_3_D0073,0.000193737
Bigyra,Bigyra,Lasker18Sc124_5_D0074,0.000247841
Bigyra,Bigyra,Lasker18Sc126_17_D0090,0.00033288
Bigyra,Bigyra,Lasker18Sc126_3_D0085,0.003101105
Bigyra,Bigyra,Lasker18Sc126_5_D0086,0.000900809
Bigyra,Bigyra,Lasker18Sc127_17_D0100,0.001929502
Bigyra,Bigyra,Lasker18Sc127_19_D0101,0.000502121
Bigyra,Bigyra,Lasker18Sc127_3_D0095,0.002131287
Bigyra,Bigyra,Lasker18Sc127_5_D0096,0.00684557
Bigyra,Bigyra,Lasker18Sc128_16_D0110,0.000654962
Bigyra,Bigyra,Lasker18Sc128_19_D0111,0.000352858
Bigyra,Bigyra,Lasker18Sc128_3_D0105,0.00054401
Bigyra,Bigyra,Lasker18Sc128_7_D0107,0.000852185
Bigyra,Bigyra,Lasker18Sc129_17_D0121,0.001316927
Bigyra,Bigyra,Lasker18Sc129_19_D0122,0.001112199
Bigyra,Bigyra,Lasker18Sc129_3_D0116,0.000143349
Bigyra,Bigyra,Lasker18Sc129_5_D0117,0.000707578
Bigyra,Bigyra,Lasker18Sc130_17_D0132,0.001567944
Bigyra,Bigyra,Lasker18Sc130_19_D0133,0.002061312
Bigyra,Bigyra,Lasker18Sc130_3_D0127,0.001648851
Bigyra,Bigyra,Lasker18Sc130_5_D0128,0.001647761
Bigyra,Bigyra,Lasker18Sc132_17_D0142,0.000151956
Bigyra,Bigyra,Lasker18Sc132_19_D0143,7.14E-05
Bigyra,Bigyra,Lasker18Sc132_3_D0137,0.000266329
Bigyra,Bigyra,Lasker18Sc132_5_D0138,0.000678814
Bigyra,Bigyra,Lasker18Sc133_17_D0152,0.000143846
Bigyra,Bigyra,Lasker18Sc133_19_D0153,0.000187981
Bigyra,Bigyra,Lasker18Sc133_3_D0147,0.000781861
Bigyra,Bigyra,Lasker18Sc133_5_D0148,0.000597419
Bigyra,Bigyra,Lasker18Sc134_17_D0163,3.16E-05
Bigyra,Bigyra,Lasker18Sc134_19_D0164,0
Bigyra,Bigyra,Lasker18Sc134_3_D0158,0.000422178
Bigyra,Bigyra,Lasker18Sc134_5_D0159,0.000235465
Bigyra,Bigyra,Lasker18Sc135_17_D0173,0.002529595
Bigyra,Bigyra,Lasker18Sc135_19_D0174,0.002970552
Bigyra,Bigyra,Lasker18Sc158_17_D0275,0.001904317
Bigyra,Bigyra,Lasker18Sc158_19_D0276,0.001414398
Bigyra,Bigyra,Lasker18Sc158_3_D0270,0.000449874
Bigyra,Bigyra,Lasker18Sc158_5_D0271,0.000896946
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC24,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC26,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC29,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC30,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC31,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC32,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC34,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC35,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC37,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC40,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC41,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC43,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC44,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC46,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC47,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC49,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC52,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC53,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC55,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC56,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC57,0
Blastocladiomycota,Blastocladiomycetes,CN18FESPkoa_SC58,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc12_8_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc19_5_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc21_6_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc22_6_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc24_6_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc25_5_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc27_4_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc29_6_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc30_4_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc32_4_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc33_5_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc35_5_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc36_6_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc38_5_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc40_6_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc41_6_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc43_5_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc44_8_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc46_8_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc47_6_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc49_6_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Fc51_5_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18SESPkoa_SC36,0
Blastocladiomycota,Blastocladiomycetes,CN18SESPkoa_SC37,0.005042017
Blastocladiomycota,Blastocladiomycetes,CN18SESPkoa_SC39,0
Blastocladiomycota,Blastocladiomycetes,CN18SESPkoa_SC40,0.004448681
Blastocladiomycota,Blastocladiomycetes,CN18SESPkoa_SC41,0
Blastocladiomycota,Blastocladiomycetes,CN18SESPkoa_SC44,0
Blastocladiomycota,Blastocladiomycetes,CN18SESPkoa_SC45,0.002623083
Blastocladiomycota,Blastocladiomycetes,CN18SESPkoa_SC47,0.001515644
Blastocladiomycota,Blastocladiomycetes,CN18SESPkoa_SC49,0.002407981
Blastocladiomycota,Blastocladiomycetes,CN18Sc09_2_eDNA,0.003865074
Blastocladiomycota,Blastocladiomycetes,CN18Sc10_2_eDNA,0.002863092
Blastocladiomycota,Blastocladiomycetes,CN18Sc14_2_eDNA,0.001979918
Blastocladiomycota,Blastocladiomycetes,CN18Sc14_8_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Sc15_2_eDNA,0.003546099
Blastocladiomycota,Blastocladiomycetes,CN18Sc15_8_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Sc18_2_eDNA,0.002102734
Blastocladiomycota,Blastocladiomycetes,CN18Sc18_8_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN18Sc27_2_eDNA,0.004088785
Blastocladiomycota,Blastocladiomycetes,CN18Sc27_8_eDNA,0
Blastocladiomycota,Blastocladiomycetes,CN19_Buck1_SN_0m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Buck1_SN_0m_2,4.90E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Buck2_SN_0m_1,1.09E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Buck2_SN_0m_2,1.99E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Buck3_SN_0m_1,0.000173769
Blastocladiomycota,Blastocladiomycetes,CN19_Buck4_SM_Night_0m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Buck4_SM_Night_0m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Buck5_0m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Buck5_0m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Buck6_Dav_Night_0m_1,2.47E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Buck6_Dav_Night_0m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dawn_100m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dawn_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dawn_100m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dawn_27m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dawn_27m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dawn_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dawn_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dusk_13m_1,8.40E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dusk_13m_3,3.30E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dusk_5m_1,2.08E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dusk_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dusk_70m_1,5.54E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dusk_70m_2,6.59E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Dusk_70m_3,4.96E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Dav_Predusk_12m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Far_13m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Far_13m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Far_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Far_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Far_60m_1,0.000102434
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Far_60m_2,9.22E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_Far_60m_3,0.000130089
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Dawn_100m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Dawn_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Dawn_100m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Dawn_26m_1,7.31E-06
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Dawn_26m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Dawn_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Dawn_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Night_100m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Night_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Night_100m_3,4.68E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Night_5m_1,1.90E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Night_5m_2,6.66E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_MO_Night_7m_1,2.78E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dawn_100m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dawn_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dawn_100m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dawn_45m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dawn_45m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dawn_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dawn_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Day_100m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Day_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Day_100m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Day_28m_1,1.99E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Day_28m_2,2.61E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Day_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Day_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dusk_10m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dusk_10m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dusk_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dusk_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dusk_70m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dusk_70m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Dusk_70m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Night_100m_2,4.76E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Night_100m_3,3.14E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Night_15m_1,2.23E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Night_15m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Night_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PB_Night_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dawn_100m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dawn_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dawn_100m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dawn_10m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dawn_10m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dawn_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dusk_10m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dusk_10m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dusk_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dusk_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dusk_75m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dusk_75m_2,2.97E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_PS_Dusk_75m_3,0.001105926
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dawn_100m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dawn_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dawn_100m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dawn_11m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dawn_11m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dawn_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Day_100m_1,8.39E-05
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Day_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Day_100m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Day_10m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Day_10m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Day_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Day_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dusk_100m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dusk_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dusk_100m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dusk_50m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dusk_50m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dusk_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Dusk_5m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Night_100m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Night_100m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Night_100m_3,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Night_23m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Night_23m_2,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Night_5m_1,0
Blastocladiomycota,Blastocladiomycetes,CN19_Nisk_SM_Night_5m_2,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc122_17_D0057,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc122_19_D0058,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc122_3_D0052,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc122_5_D0053,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc123_17_D0068,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc123_19_D0069,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc123_3_D0063,0.000165992
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc123_5_D0064,0.000167299
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc124_17_D0078,0.000170294
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc124_19_D0079,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc124_3_D0073,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc124_5_D0074,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc126_17_D0090,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc126_3_D0085,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc126_5_D0086,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc127_17_D0100,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc127_19_D0101,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc127_3_D0095,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc127_5_D0096,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc128_16_D0110,0.00010916
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc128_19_D0111,6.62E-05
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc128_3_D0105,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc128_7_D0107,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc129_17_D0121,4.12E-05
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc129_19_D0122,0.00011122
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc129_3_D0116,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc129_5_D0117,0.000150092
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc130_17_D0132,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc130_19_D0133,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc130_3_D0127,0.000511713
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc130_5_D0128,0.001146269
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc132_17_D0142,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc132_19_D0143,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc132_3_D0137,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc132_5_D0138,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc133_17_D0152,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc133_19_D0153,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc133_3_D0147,0
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc133_5_D0148,5.97E-05
Blastocladiomycota,Blastocladiomycetes,Lasker18Sc134_17_D0163,0
